date,country,iso3,region_group,economic_group,value,source
2003-12-31,Philippines,PHL,South East Asia,lower_middle_income,255.59,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Poland,POL,Central and Eastern Europe,high_income,102.86,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Portugal,PRT,Western Europe,high_income,517.15,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Qatar,QAT,Middle East & North Africa,high_income,0.6,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Romania,ROU,Central and Eastern Europe,high_income,105.07,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Russian Federation,RUS,Central and Eastern Europe,high_income,390.19,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Saudi Arabia,SAU,Middle East & North Africa,high_income,142.95,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Serbia,SRB,Central and Eastern Europe,upper_middle_income,10.4,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Singapore,SGP,South East Asia,high_income,127.4,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Slovakia,SVK,Central and Eastern Europe,high_income,35.12,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Slovenia,SVN,Central and Eastern Europe,high_income,7.55,wgc_fsapi:cbd_v11:quarterly
2003-12-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,123.64,wgc_fsapi:cbd_v11:quarterly
2003-12-31,South Korea,KOR,East Asia,high_income,13.97,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Spain,ESP,Western Europe,high_income,523.37,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Sri Lanka,LKA,South Asia,lower_middle_income,5.13,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Suriname,SUR,Latin America & Caribbean,upper_middle_income,0.64,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Sweden,SWE,Western Europe,high_income,185.42,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Switzerland,CHE,Western Europe,high_income,1633.29,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Syrian Arab Republic,SYR,Middle East & North Africa,low_income,25.91,wgc_fsapi:cbd_v11:quarterly
2003-12-31,"Taiwan, China",TWN,East Asia,high_income,423.63,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Tajikistan,TJK,Central Asia,low_income,0.43,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Thailand,THA,South East Asia,upper_middle_income,80.87,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,1.9,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Tunisia,TUN,Middle East & North Africa,lower_middle_income,6.77,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,116.1,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,19.6,wgc_fsapi:cbd_v11:quarterly
2003-12-31,United Arab Emirates,ARE,Middle East & North Africa,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2003-12-31,United Kingdom,GBR,Western Europe,high_income,313.22,wgc_fsapi:cbd_v11:quarterly
2003-12-31,United States of America,USA,North America,high_income,8134.94,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Uruguay,URY,Latin America & Caribbean,high_income,0.26,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,356.75,wgc_fsapi:cbd_v11:quarterly
2003-12-31,Yemen,YEM,Middle East & North Africa,low_income,1.56,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Albania,ALB,Central and Eastern Europe,upper_middle_income,2.15,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Algeria,DZA,Middle East & North Africa,upper_middle_income,173.64,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Argentina,ARG,Latin America & Caribbean,upper_middle_income,28.61,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Armenia,ARM,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Aruba,ABW,Latin America & Caribbean,high_income,3.11,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Australia,AUS,Australasia / Oceania,high_income,79.72,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Austria,AUT,Western Europe,high_income,317.5,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Azerbaijan,AZE,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Bahrain,BHR,Middle East & North Africa,high_income,4.67,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Bangladesh,BGD,South Asia,lower_middle_income,3.5,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,3.11,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Belgium,BEL,Western Europe,high_income,257.81,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,28.34,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Bosnia and Herzegovina,BIH,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,33.6,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Bulgaria,BGR,Central and Eastern Europe,high_income,39.85,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Burundi,BDI,Sub-Saharan Africa,low_income,0.03,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Cambodia,KHM,South East Asia,lower_middle_income,12.44,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,0.93,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Canada,CAN,North America,high_income,3.39,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Chad,TCD,Sub-Saharan Africa,low_income,0.35,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Chile,CHL,Latin America & Caribbean,high_income,0.25,wgc_fsapi:cbd_v11:quarterly
2004-03-31,China,CHN,East Asia,upper_middle_income,599.98,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Colombia,COL,Latin America & Caribbean,upper_middle_income,10.17,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Comoros,COM,Sub-Saharan Africa,lower_middle_income,0.02,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Congo,COG,Sub-Saharan Africa,lower_middle_income,0.35,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Costa Rica,CRI,Latin America & Caribbean,high_income,0.07,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Croatia,HRV,Central and Eastern Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Cyprus,CYP,Western Europe,high_income,14.48,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Czech Republic,CZE,Central and Eastern Europe,high_income,13.65,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Denmark,DNK,Western Europe,high_income,66.55,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Dominican Republic,DOM,Latin America & Caribbean,upper_middle_income,0.57,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Ecuador,ECU,Latin America & Caribbean,upper_middle_income,26.3,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Egypt,EGY,Middle East & North Africa,lower_middle_income,75.65,wgc_fsapi:cbd_v11:quarterly
2004-03-31,El Salvador,SLV,Latin America & Caribbean,lower_middle_income,14.59,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Eritrea,ERI,Sub-Saharan Africa,low_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Estonia,EST,Western Europe,high_income,0.25,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Fiji,FJI,Australasia / Oceania,upper_middle_income,0.02,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Finland,FIN,Western Europe,high_income,49.08,wgc_fsapi:cbd_v11:quarterly
2004-03-31,France,FRA,Western Europe,high_income,3024.63,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Gabon,GAB,Sub-Saharan Africa,upper_middle_income,0.4,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Germany,DEU,Western Europe,high_income,3439.46,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Ghana,GHA,Sub-Saharan Africa,lower_middle_income,8.74,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Greece,GRC,Western Europe,high_income,107.37,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,6.85,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Haiti,HTI,Latin America & Caribbean,low_income,0.04,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.67,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Hong Kong SAR,HKG,East Asia,high_income,2.08,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Hungary,HUN,Central and Eastern Europe,high_income,3.08,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Iceland,ISL,Western Europe,high_income,1.98,wgc_fsapi:cbd_v11:quarterly
2004-03-31,India,IND,South Asia,lower_middle_income,357.75,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Indonesia,IDN,South East Asia,upper_middle_income,96.45,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Ireland,IRL,Western Europe,high_income,5.47,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Italy,ITA,Western Europe,high_income,2451.84,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Japan,JPN,East Asia,high_income,765.22,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Jordan,JOR,Middle East & North Africa,upper_middle_income,12.78,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Kazakhstan,KAZ,Central Asia,upper_middle_income,54.7,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Kenya,KEN,Sub-Saharan Africa,lower_middle_income,0.02,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Kuwait,KWT,Middle East & North Africa,high_income,78.96,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Kyrgyzstan,KGZ,Central Asia,lower_middle_income,2.58,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Lao PDR,LAO,South East Asia,lower_middle_income,3.64,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Latvia,LVA,Western Europe,high_income,7.73,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Lebanon,LBN,Middle East & North Africa,lower_middle_income,286.83,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Libya,LBY,Middle East & North Africa,upper_middle_income,143.82,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Lithuania,LTU,Western Europe,high_income,5.79,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Luxembourg,LUX,Western Europe,high_income,2.33,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Malawi,MWI,Sub-Saharan Africa,low_income,0.4,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Malaysia,MYS,South East Asia,upper_middle_income,36.39,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Malta,MLT,Western Europe,high_income,0.12,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Mauritania,MRT,Middle East & North Africa,lower_middle_income,0.36,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Mauritius,MUS,Sub-Saharan Africa,high_income,1.92,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Mexico,MEX,Latin America & Caribbean,upper_middle_income,4.97,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Mongolia,MNG,East Asia,lower_middle_income,1.28,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Morocco,MAR,Middle East & North Africa,lower_middle_income,22.02,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Mozambique,MOZ,Sub-Saharan Africa,low_income,0.15,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Nepal,NPL,South Asia,lower_middle_income,4.75,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Netherlands,NLD,Western Europe,high_income,777.46,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Nicaragua,NIC,Latin America & Caribbean,lower_middle_income,0.46,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Nigeria,NGA,Sub-Saharan Africa,lower_middle_income,21.37,wgc_fsapi:cbd_v11:quarterly
2004-03-31,North Macedonia,MKD,Central and Eastern Europe,upper_middle_income,2.78,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Norway,NOR,Western Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Oman,OMN,Middle East & North Africa,high_income,0.02,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Pakistan,PAK,South Asia,lower_middle_income,65.2,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Papua New Guinea,PNG,South East Asia,lower_middle_income,1.96,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Paraguay,PRY,Latin America & Caribbean,upper_middle_income,1.09,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Peru,PER,Latin America & Caribbean,upper_middle_income,34.68,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Philippines,PHL,South East Asia,lower_middle_income,241.81,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Poland,POL,Central and Eastern Europe,high_income,102.89,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Portugal,PRT,Western Europe,high_income,517.15,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Qatar,QAT,Middle East & North Africa,high_income,0.6,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Romania,ROU,Central and Eastern Europe,high_income,105.07,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Russian Federation,RUS,Central and Eastern Europe,high_income,389.79,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Saudi Arabia,SAU,Middle East & North Africa,high_income,142.95,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Serbia,SRB,Central and Eastern Europe,upper_middle_income,10.4,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Singapore,SGP,South East Asia,high_income,127.4,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Slovakia,SVK,Central and Eastern Europe,high_income,35.12,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Slovenia,SVN,Central and Eastern Europe,high_income,7.55,wgc_fsapi:cbd_v11:quarterly
2004-03-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,123.7,wgc_fsapi:cbd_v11:quarterly
2004-03-31,South Korea,KOR,East Asia,high_income,14.05,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Spain,ESP,Western Europe,high_income,523.34,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Sri Lanka,LKA,South Asia,lower_middle_income,5.13,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Suriname,SUR,Latin America & Caribbean,upper_middle_income,0.64,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Sweden,SWE,Western Europe,high_income,185.42,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Switzerland,CHE,Western Europe,high_income,1560.99,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Syrian Arab Republic,SYR,Middle East & North Africa,low_income,25.91,wgc_fsapi:cbd_v11:quarterly
2004-03-31,"Taiwan, China",TWN,East Asia,high_income,423.63,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Tajikistan,TJK,Central Asia,low_income,0.49,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Thailand,THA,South East Asia,upper_middle_income,80.87,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,1.9,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Tunisia,TUN,Middle East & North Africa,lower_middle_income,6.77,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,116.1,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,19.6,wgc_fsapi:cbd_v11:quarterly
2004-03-31,United Arab Emirates,ARE,Middle East & North Africa,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-03-31,United Kingdom,GBR,Western Europe,high_income,312.92,wgc_fsapi:cbd_v11:quarterly
2004-03-31,United States of America,USA,North America,high_income,8136.26,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Uruguay,URY,Latin America & Caribbean,high_income,0.26,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,356.75,wgc_fsapi:cbd_v11:quarterly
2004-03-31,Yemen,YEM,Middle East & North Africa,low_income,1.56,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Albania,ALB,Central and Eastern Europe,upper_middle_income,2.15,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Algeria,DZA,Middle East & North Africa,upper_middle_income,173.64,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Argentina,ARG,Latin America & Caribbean,upper_middle_income,42.62,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Armenia,ARM,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Aruba,ABW,Latin America & Caribbean,high_income,3.11,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Australia,AUS,Australasia / Oceania,high_income,79.75,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Austria,AUT,Western Europe,high_income,317.5,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Azerbaijan,AZE,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Bahrain,BHR,Middle East & North Africa,high_income,4.67,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Bangladesh,BGD,South Asia,lower_middle_income,3.5,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,3.11,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Belgium,BEL,Western Europe,high_income,257.75,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,28.34,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Bosnia and Herzegovina,BIH,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,33.6,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Bulgaria,BGR,Central and Eastern Europe,high_income,39.84,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Burundi,BDI,Sub-Saharan Africa,low_income,0.03,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Cambodia,KHM,South East Asia,lower_middle_income,12.44,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,0.93,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Canada,CAN,North America,high_income,3.39,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Chad,TCD,Sub-Saharan Africa,low_income,0.35,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Chile,CHL,Latin America & Caribbean,high_income,0.25,wgc_fsapi:cbd_v11:quarterly
2004-06-30,China,CHN,East Asia,upper_middle_income,599.98,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Colombia,COL,Latin America & Caribbean,upper_middle_income,10.16,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Comoros,COM,Sub-Saharan Africa,lower_middle_income,0.02,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Congo,COG,Sub-Saharan Africa,lower_middle_income,0.35,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Costa Rica,CRI,Latin America & Caribbean,high_income,0.06,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Croatia,HRV,Central and Eastern Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Cyprus,CYP,Western Europe,high_income,14.47,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Czech Republic,CZE,Central and Eastern Europe,high_income,13.62,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Denmark,DNK,Western Europe,high_income,66.55,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Dominican Republic,DOM,Latin America & Caribbean,upper_middle_income,0.57,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Ecuador,ECU,Latin America & Caribbean,upper_middle_income,26.3,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Egypt,EGY,Middle East & North Africa,lower_middle_income,75.65,wgc_fsapi:cbd_v11:quarterly
2004-06-30,El Salvador,SLV,Latin America & Caribbean,lower_middle_income,14.59,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Eritrea,ERI,Sub-Saharan Africa,low_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Estonia,EST,Western Europe,high_income,0.25,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Fiji,FJI,Australasia / Oceania,upper_middle_income,0.02,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Finland,FIN,Western Europe,high_income,49.05,wgc_fsapi:cbd_v11:quarterly
2004-06-30,France,FRA,Western Europe,high_income,3024.63,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Gabon,GAB,Sub-Saharan Africa,upper_middle_income,0.4,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Germany,DEU,Western Europe,high_income,3436.66,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Ghana,GHA,Sub-Saharan Africa,lower_middle_income,8.74,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Greece,GRC,Western Europe,high_income,107.37,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,6.86,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Haiti,HTI,Latin America & Caribbean,low_income,0.04,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.67,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Hong Kong SAR,HKG,East Asia,high_income,2.08,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Hungary,HUN,Central and Eastern Europe,high_income,3.08,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Iceland,ISL,Western Europe,high_income,1.98,wgc_fsapi:cbd_v11:quarterly
2004-06-30,India,IND,South Asia,lower_middle_income,357.75,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Indonesia,IDN,South East Asia,upper_middle_income,96.45,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Ireland,IRL,Western Europe,high_income,5.47,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Italy,ITA,Western Europe,high_income,2451.84,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Japan,JPN,East Asia,high_income,765.22,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Jordan,JOR,Middle East & North Africa,upper_middle_income,12.78,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Kazakhstan,KAZ,Central Asia,upper_middle_income,55.39,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Kenya,KEN,Sub-Saharan Africa,lower_middle_income,0.02,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Kuwait,KWT,Middle East & North Africa,high_income,78.96,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Kyrgyzstan,KGZ,Central Asia,lower_middle_income,2.58,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Lao PDR,LAO,South East Asia,lower_middle_income,3.64,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Latvia,LVA,Western Europe,high_income,7.73,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Lebanon,LBN,Middle East & North Africa,lower_middle_income,286.83,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Libya,LBY,Middle East & North Africa,upper_middle_income,143.82,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Lithuania,LTU,Western Europe,high_income,5.79,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Luxembourg,LUX,Western Europe,high_income,2.33,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Malawi,MWI,Sub-Saharan Africa,low_income,0.4,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Malaysia,MYS,South East Asia,upper_middle_income,36.39,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Malta,MLT,Western Europe,high_income,0.12,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Mauritius,MUS,Sub-Saharan Africa,high_income,1.92,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Mexico,MEX,Latin America & Caribbean,upper_middle_income,5.2,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Mongolia,MNG,East Asia,lower_middle_income,3.17,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Morocco,MAR,Middle East & North Africa,lower_middle_income,22.02,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Mozambique,MOZ,Sub-Saharan Africa,low_income,4.21,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Nepal,NPL,South Asia,lower_middle_income,4.75,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Netherlands,NLD,Western Europe,high_income,777.46,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Nicaragua,NIC,Latin America & Caribbean,lower_middle_income,0.47,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Nigeria,NGA,Sub-Saharan Africa,lower_middle_income,21.37,wgc_fsapi:cbd_v11:quarterly
2004-06-30,North Macedonia,MKD,Central and Eastern Europe,upper_middle_income,2.78,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Norway,NOR,Western Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Oman,OMN,Middle East & North Africa,high_income,0.02,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Pakistan,PAK,South Asia,lower_middle_income,65.27,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Papua New Guinea,PNG,South East Asia,lower_middle_income,1.96,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Paraguay,PRY,Latin America & Caribbean,upper_middle_income,1.09,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Peru,PER,Latin America & Caribbean,upper_middle_income,34.68,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Philippines,PHL,South East Asia,lower_middle_income,250.09,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Poland,POL,Central and Eastern Europe,high_income,102.89,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Portugal,PRT,Western Europe,high_income,482.26,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Qatar,QAT,Middle East & North Africa,high_income,0.6,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Romania,ROU,Central and Eastern Europe,high_income,105.07,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Russian Federation,RUS,Central and Eastern Europe,high_income,390.1,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Saudi Arabia,SAU,Middle East & North Africa,high_income,142.95,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Serbia,SRB,Central and Eastern Europe,upper_middle_income,10.4,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Singapore,SGP,South East Asia,high_income,127.4,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Slovakia,SVK,Central and Eastern Europe,high_income,35.12,wgc_fsapi:cbd_v11:quarterly
2004-06-30,Slovenia,SVN,Central and Eastern Europe,high_income,7.55,wgc_fsapi:cbd_v11:quarterly
2004-06-30,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,123.82,wgc_fsapi:cbd_v11:quarterly
